,date,TICKER,PRC,PRC moving average 20
3816,20150306,EGAS,9.85,9.957000000000004
3817,20150309,EGAS,9.87,9.975500000000004
3818,20150310,EGAS,9.85,9.995500000000003
3819,20150311,EGAS,9.85,10.010000000000003
3820,20150312,EGAS,9.85,10.007500000000004
3821,20150313,EGAS,9.85,10.000000000000004
3822,20150316,EGAS,9.85,9.990000000000002
3823,20150317,EGAS,9.79,9.977
3824,20150318,EGAS,9.75,9.962
3825,20150319,EGAS,9.72,9.946000000000002
3826,20150320,EGAS,9.79,9.9305
3827,20150323,EGAS,9.9,9.9205
3828,20150324,EGAS,9.95,9.913
3829,20150325,EGAS,9.99,9.907500000000002
3830,20150326,EGAS,9.99,9.902000000000003
3831,20150327,EGAS,9.98,9.896000000000003
3832,20150330,EGAS,10.0,9.891000000000002
3833,20150331,EGAS,9.96,9.889000000000003
3834,20150401,EGAS,9.95,9.887000000000002
3835,20150402,EGAS,9.96,9.885000000000002
3836,20150406,EGAS,9.97,9.891000000000002
3837,20150407,EGAS,9.95,9.895000000000001
3838,20150408,EGAS,9.81,9.893000000000002
3839,20150409,EGAS,9.95,9.898000000000001
3840,20150410,EGAS,9.98,9.904500000000002
3841,20150413,EGAS,9.96,9.910000000000002
3842,20150414,EGAS,9.97,9.916000000000002
3843,20150415,EGAS,9.88,9.920500000000002
3844,20150416,EGAS,9.94,9.930000000000003
3845,20150417,EGAS,9.91,9.939500000000002
3846,20150420,EGAS,9.9516,9.947580000000004
3847,20150421,EGAS,9.95,9.950080000000003
3848,20150422,EGAS,9.96,9.950580000000004
3849,20150423,EGAS,10.0198,9.952070000000003
3850,20150424,EGAS,10.1,9.957570000000002
3851,20150427,EGAS,9.99,9.958070000000003
3852,20150428,EGAS,10.1,9.963070000000004
3853,20150429,EGAS,10.0,9.965070000000003
3854,20150430,EGAS,10.07,9.971070000000003
3855,20150501,EGAS,10.09,9.977570000000004
3856,20150504,EGAS,10.08,9.983070000000003
3857,20150505,EGAS,10.06,9.988570000000005
3858,20150506,EGAS,10.05,10.000570000000005
3859,20150507,EGAS,10.15,10.010570000000005
3860,20150508,EGAS,10.0,10.011570000000006
3861,20150511,EGAS,10.08,10.017570000000006
3862,20150512,EGAS,10.01,10.019570000000005
3863,20150513,EGAS,10.07,10.029070000000006
3864,20150514,EGAS,10.02,10.033070000000006
3865,20150515,EGAS,10.12,10.043570000000006
3866,20150518,EGAS,10.17,10.054490000000007
3867,20150519,EGAS,10.14,10.063990000000008
3868,20150520,EGAS,10.16,10.073990000000006
3869,20150521,EGAS,10.17,10.081500000000005
3870,20150522,EGAS,10.15,10.084000000000007
3871,20150526,EGAS,10.11,10.090000000000007
3872,20150527,EGAS,10.02,10.086000000000007
3873,20150528,EGAS,10.1,10.091000000000006
3874,20150529,EGAS,10.0,10.087500000000007
3875,20150601,EGAS,10.0,10.083000000000007
3876,20150602,EGAS,10.0,10.079000000000006
3877,20150603,EGAS,9.96,10.074000000000007
3878,20150604,EGAS,9.9,10.066500000000007
3879,20150605,EGAS,9.9,10.054000000000006
3880,20150608,EGAS,9.86,10.047000000000006
3881,20150609,EGAS,9.88,10.037000000000004
3882,20150610,EGAS,9.9,10.031500000000005
3883,20150611,EGAS,9.89,10.022500000000004
3884,20150612,EGAS,9.99,10.021000000000004
3885,20150615,EGAS,10.02,10.016000000000005
3886,20150616,EGAS,9.99,10.007000000000007
3887,20150617,EGAS,9.98,9.999000000000006
3888,20150618,EGAS,10.07,9.994500000000006
3889,20150619,EGAS,10.01,9.986500000000007
3890,20150622,EGAS,10.1702,9.987510000000006
3891,20150623,EGAS,10.3,9.997010000000007
3892,20150624,EGAS,10.3,10.011010000000006
3893,20150625,EGAS,10.3,10.021010000000008
3894,20150626,EGAS,10.36,10.039010000000008
3895,20150629,EGAS,10.27,10.052510000000009
3896,20150630,EGAS,10.3,10.06751000000001
3897,20150701,EGAS,10.07,10.073010000000007
3898,20150702,EGAS,9.94,10.075010000000008
3899,20150706,EGAS,9.8,10.070010000000007
3900,20150707,EGAS,9.8,10.067010000000007
3901,20150708,EGAS,9.77,10.061510000000009
3902,20150709,EGAS,9.78,10.055510000000009
3903,20150710,EGAS,10.0,10.061010000000007
3904,20150713,EGAS,10.03,10.063010000000007
3905,20150714,EGAS,9.9799,10.061005000000007
3906,20150715,EGAS,9.99,10.061005000000007
3907,20150716,EGAS,10.13,10.068505000000007
3908,20150717,EGAS,10.2,10.075005000000008
3909,20150720,EGAS,10.15,10.082005000000008
3910,20150721,EGAS,10.13,10.079995000000007
3911,20150722,EGAS,9.9501,10.062500000000007
3912,20150723,EGAS,9.99,10.047000000000008
3913,20150724,EGAS,9.9499,10.029495000000006
3914,20150727,EGAS,9.8495,10.003970000000006
3915,20150728,EGAS,9.92,9.986470000000006
3916,20150729,EGAS,10.0,9.971470000000005
3917,20150730,EGAS,9.99,9.967470000000006
3918,20150731,EGAS,10.03,9.971970000000006
3919,20150803,EGAS,9.78,9.970970000000005
3920,20150804,EGAS,9.61,9.961470000000006
3921,20150805,EGAS,9.5,9.947970000000005
3922,20150806,EGAS,9.71,9.944470000000006
3923,20150807,EGAS,9.61,9.924970000000005
3924,20150810,EGAS,9.37,9.891970000000004
3925,20150811,EGAS,9.05,9.845475000000004
3926,20150812,EGAS,9.15,9.803475000000004
3927,20150813,EGAS,9.1312,9.753535000000005
3928,20150814,EGAS,9.3,9.708535000000007
3929,20150817,EGAS,9.12,9.657035000000006
3930,20150818,EGAS,9.2,9.610535000000006
3931,20150819,EGAS,9.2,9.573030000000006
3932,20150820,EGAS,9.06,9.526530000000005
3933,20150821,EGAS,9.04,9.481035000000006
3934,20150824,EGAS,8.3,9.403560000000006
3935,20150825,EGAS,8.88,9.351560000000006
3936,20150826,EGAS,8.85,9.294060000000005
3937,20150827,EGAS,8.94,9.241560000000005
3938,20150828,EGAS,8.87,9.183560000000005
3939,20150831,EGAS,8.91,9.140060000000005
3940,20150901,EGAS,8.8,9.099560000000006
3941,20150902,EGAS,8.7,9.059560000000005
3942,20150903,EGAS,8.58,9.003060000000005
3943,20150904,EGAS,8.65,8.955060000000007
3944,20150908,EGAS,8.81,8.927060000000006
3945,20150909,EGAS,8.61,8.905060000000006
3946,20150910,EGAS,8.69,8.882060000000006
3947,20150911,EGAS,8.59,8.855000000000006
3948,20150914,EGAS,8.6,8.820000000000004
3949,20150915,EGAS,8.49,8.788500000000004
3950,20150916,EGAS,8.47,8.752000000000006
3951,20150917,EGAS,8.64,8.724000000000007
3952,20150918,EGAS,9.24,8.733000000000008
3953,20150921,EGAS,9.1,8.736000000000008
3954,20150922,EGAS,9.16,8.779000000000007
3955,20150923,EGAS,9.04,8.787000000000006
3956,20150924,EGAS,9.03,8.796000000000006
3957,20150925,EGAS,9.07,8.802500000000006
3958,20150928,EGAS,8.95,8.806500000000005
3959,20150929,EGAS,8.91,8.806500000000005
3960,20150930,EGAS,8.94,8.813500000000005
3961,20151001,EGAS,8.89,8.823000000000004
3962,20151002,EGAS,8.96,8.842000000000004
3963,20151005,EGAS,9.19,8.869000000000003
3964,20151006,EGAS,9.24,8.890500000000005
3965,20151007,EGAS,9.3,8.925000000000006
3966,20151008,EGAS,9.19,8.950000000000006
3967,20151009,EGAS,9.23,8.982000000000005
3968,20151012,EGAS,9.14,9.009000000000004
3969,20151013,EGAS,9.1,9.039500000000004
3970,20151014,EGAS,9.02,9.067000000000004
3971,20151015,EGAS,9.15,9.092500000000005
3972,20151016,EGAS,8.97,9.079000000000004
3973,20151019,EGAS,9.09,9.078500000000004
3974,20151020,EGAS,9.12,9.076500000000005
3975,20151021,EGAS,8.89,9.069000000000004
3976,20151022,EGAS,8.89,9.062000000000005
3977,20151023,EGAS,8.81,9.049000000000005
3978,20151026,EGAS,8.87,9.045000000000005
3979,20151027,EGAS,8.6,9.029500000000006
3980,20151028,EGAS,8.75,9.020000000000007
3981,20151029,EGAS,8.85,9.018000000000006
3982,20151030,EGAS,8.82,9.011000000000006
3983,20151102,EGAS,8.82,8.992500000000005
3984,20151103,EGAS,8.86,8.973500000000005
3985,20151104,EGAS,8.94,8.955500000000004
3986,20151105,EGAS,8.98,8.945000000000004
3987,20151106,EGAS,8.78,8.922500000000003
3988,20151109,EGAS,8.85,8.908000000000005
3989,20151110,EGAS,8.75,8.890500000000005
3990,20151111,EGAS,8.88,8.883500000000003
3991,20151112,EGAS,8.85,8.868500000000003
3992,20151113,EGAS,8.6,8.850000000000003
3993,20151116,EGAS,8.62,8.826500000000003
3994,20151117,EGAS,8.65,8.803000000000003
3995,20151118,EGAS,8.65,8.791000000000002
3996,20151119,EGAS,8.64,8.778500000000003
3997,20151120,EGAS,8.73,8.774500000000002
3998,20151123,EGAS,8.6,8.761000000000001
3999,20151124,EGAS,8.62,8.762000000000002
4000,20151125,EGAS,8.74,8.761500000000002
4001,20151127,EGAS,8.71,8.754500000000004
4002,20151130,EGAS,8.74,8.750500000000004
4003,20151201,EGAS,8.73,8.746000000000004
4004,20151202,EGAS,8.66,8.736000000000004
4005,20151203,EGAS,8.62,8.720000000000004
4006,20151204,EGAS,8.65,8.703500000000005
4007,20151207,EGAS,8.26,8.677500000000006
4008,20151208,EGAS,8.0,8.635000000000005
4009,20151209,EGAS,7.91,8.593000000000005
4010,20151210,EGAS,7.5,8.524000000000004
4011,20151211,EGAS,7.4,8.451500000000006
4012,20151214,EGAS,7.3,8.386500000000007
4013,20151215,EGAS,7.55,8.333000000000007
4014,20151216,EGAS,7.25,8.263000000000007
4015,20151217,EGAS,7.19,8.190000000000007
4016,20151218,EGAS,6.5,8.083000000000007
4017,20151221,EGAS,7.47,8.020000000000007
4018,20151222,EGAS,7.5,7.965000000000008
4019,20151223,EGAS,7.85,7.926500000000007
4020,20151224,EGAS,7.78,7.878500000000007
4021,20151228,EGAS,7.67,7.826500000000006
4022,20151229,EGAS,7.65,7.772000000000006
4023,20151230,EGAS,7.6,7.715500000000006
4024,20151231,EGAS,7.45,7.655000000000006
4025,20160104,EGAS,7.52,7.600000000000006
4026,20160105,EGAS,7.42,7.538500000000004
4027,20160106,EGAS,7.53,7.502000000000005
4028,20160107,EGAS,7.64,7.484000000000004
4029,20160108,EGAS,7.79,7.478000000000004
4030,20160111,EGAS,8.06,7.506000000000005
4031,20160112,EGAS,8.25,7.548500000000004
4032,20160113,EGAS,8.25,7.596000000000004
4033,20160114,EGAS,8.13,7.625000000000003
4034,20160115,EGAS,7.99,7.6620000000000035
4035,20160119,EGAS,8.12,7.7085000000000035
4036,20160120,EGAS,8.08,7.787500000000004
4037,20160121,EGAS,8.1,7.819000000000004
4038,20160122,EGAS,8.22,7.855000000000004
4039,20160125,EGAS,8.0,7.862500000000004
4040,20160126,EGAS,8.1,7.878500000000004
4041,20160127,EGAS,8.2,7.905000000000004
4042,20160128,EGAS,8.2,7.932500000000003
4043,20160129,EGAS,8.32,7.968500000000003
4044,20160201,EGAS,8.42,8.017000000000003
4045,20160202,EGAS,8.4899,8.065495000000002
4046,20160203,EGAS,8.26,8.107495000000004
4047,20160204,EGAS,8.0,8.130995000000002
4048,20160205,EGAS,8.34,8.165995000000004
4049,20160208,EGAS,8.63,8.207995000000004
4050,20160209,EGAS,8.21,8.215495000000004
4051,20160210,EGAS,8.3,8.217995000000005
4052,20160211,EGAS,8.05,8.207995000000006
4053,20160212,EGAS,8.3,8.216495000000005
4054,20160216,EGAS,8.25,8.229495000000005
4055,20160217,EGAS,8.2,8.233495000000005
4056,20160218,EGAS,8.1,8.234495000000004
4057,20160219,EGAS,7.9,8.224495000000005
4058,20160222,EGAS,7.86,8.206495000000006
4059,20160223,EGAS,7.94,8.203495000000006
4060,20160224,EGAS,7.88,8.192495000000005
4061,20160225,EGAS,7.94,8.179495000000006
4062,20160226,EGAS,7.84,8.161495000000006
4063,20160229,EGAS,7.86,8.138495000000008
4064,20160301,EGAS,8.3,8.13249500000001
4065,20160302,EGAS,8.16,8.116000000000009
4066,20160303,EGAS,8.2,8.113000000000008
4067,20160304,EGAS,8.2,8.123000000000008
4068,20160307,EGAS,8.19,8.115500000000008
4069,20160308,EGAS,8.08,8.088000000000008
4070,20160309,EGAS,8.03,8.079000000000008
4071,20160310,EGAS,8.12,8.070000000000007
4072,20160311,EGAS,8.0,8.067500000000006
4073,20160314,EGAS,7.98,8.051500000000006
4074,20160315,EGAS,7.9,8.034000000000006
4075,20160316,EGAS,8.07,8.027500000000007
4076,20160317,EGAS,8.12,8.028500000000006
4077,20160318,EGAS,8.2,8.043500000000005
4078,20160321,EGAS,8.2,8.060500000000005
4079,20160322,EGAS,8.2,8.073500000000005
4080,20160323,EGAS,8.24,8.091500000000005
4081,20160324,EGAS,8.08,8.098500000000005
4082,20160328,EGAS,7.9,8.101500000000005
4083,20160329,EGAS,7.89,8.103000000000005
4084,20160330,EGAS,7.89,8.082500000000003
4085,20160331,EGAS,7.81,8.065000000000003
4086,20160401,EGAS,7.8,8.045000000000005
4087,20160404,EGAS,7.77,8.023500000000006
4088,20160405,EGAS,7.23,7.975500000000006
4089,20160406,EGAS,7.08,7.925500000000005
4090,20160407,EGAS,7.37,7.892500000000005
4091,20160408,EGAS,7.58,7.865500000000006
4092,20160411,EGAS,7.77,7.854000000000006
4093,20160412,EGAS,7.87,7.848500000000007
4094,20160413,EGAS,7.8,7.843500000000008
4095,20160414,EGAS,7.6,7.820000000000007
4096,20160415,EGAS,7.45,7.786500000000006
4097,20160418,EGAS,7.22,7.737500000000007
4098,20160419,EGAS,7.31,7.693000000000008
4099,20160420,EGAS,7.18,7.642000000000008
4100,20160421,EGAS,7.0,7.580000000000008
4101,20160422,EGAS,7.18,7.535000000000008
4102,20160425,EGAS,7.2,7.500000000000007
4103,20160426,EGAS,7.35,7.473000000000008
4104,20160427,EGAS,7.28,7.442500000000008
4105,20160428,EGAS,7.33,7.418500000000009
4106,20160429,EGAS,7.3,7.393500000000008
4107,20160502,EGAS,6.91,7.350500000000008
4108,20160503,EGAS,7.04,7.341000000000008
4109,20160504,EGAS,7.04,7.3390000000000075
4110,20160505,EGAS,7.015,7.321250000000006
4111,20160506,EGAS,6.88,7.286250000000005
4112,20160509,EGAS,6.89,7.242250000000004
4113,20160510,EGAS,6.97,7.197250000000004
4114,20160511,EGAS,7.05,7.159750000000004
4115,20160512,EGAS,7.1,7.134750000000004
4116,20160513,EGAS,7.15,7.119750000000005
4117,20160516,EGAS,7.12,7.114750000000005
4118,20160517,EGAS,7.14,7.106250000000005
4119,20160518,EGAS,7.06,7.100250000000004
4120,20160519,EGAS,6.9,7.0952500000000045
4121,20160520,EGAS,6.88,7.080250000000004
4122,20160523,EGAS,6.9,7.065250000000004
4123,20160524,EGAS,6.9,7.042750000000005
4124,20160525,EGAS,6.95,7.0262500000000045
4125,20160526,EGAS,6.96,7.007750000000004
4126,20160527,EGAS,7.06,6.995750000000004
4127,20160531,EGAS,7.14,7.0072500000000035
4128,20160601,EGAS,7.11,7.010750000000004
4129,20160602,EGAS,7.01,7.009250000000004
4130,20160603,EGAS,7.06,7.011500000000005
4131,20160606,EGAS,7.08,7.021500000000006
4132,20160607,EGAS,6.9398,7.023990000000007
4133,20160608,EGAS,7.0,7.025490000000007
4134,20160609,EGAS,7.0,7.022990000000005
4135,20160610,EGAS,7.01,7.018490000000005
4136,20160613,EGAS,6.97,7.009490000000005
4137,20160614,EGAS,6.92,6.999490000000004
4138,20160615,EGAS,7.03,6.9939900000000055
4139,20160616,EGAS,7.1,6.995990000000004
4140,20160617,EGAS,6.99,7.0004900000000045
4141,20160620,EGAS,6.98,7.005490000000004
4142,20160621,EGAS,7.01,7.010990000000004
4143,20160622,EGAS,7.03,7.017490000000004
4144,20160623,EGAS,7.0,7.019990000000004
4145,20160624,EGAS,6.91,7.017490000000004
4146,20160627,EGAS,6.89,7.0089900000000025
4147,20160628,EGAS,6.99,7.001490000000004
4148,20160629,EGAS,6.96,6.993990000000004
4149,20160630,EGAS,6.99,6.992990000000004
4150,20160701,EGAS,7.08,6.9939900000000055
4151,20160705,EGAS,7.18,6.9989900000000045
4152,20160706,EGAS,7.2032,7.012160000000006
4153,20160707,EGAS,7.21,7.022660000000006
4154,20160708,EGAS,7.17,7.031160000000005
4155,20160711,EGAS,7.18,7.039660000000007
4156,20160712,EGAS,7.15,7.048660000000007
4157,20160713,EGAS,7.11,7.058160000000008
4158,20160714,EGAS,7.14,7.063660000000008
4159,20160715,EGAS,7.18,7.067660000000008
4160,20160718,EGAS,7.21,7.078660000000008
4161,20160719,EGAS,7.26,7.0926600000000075
4162,20160720,EGAS,7.26,7.105160000000008
4163,20160721,EGAS,7.19,7.113160000000008
4164,20160722,EGAS,7.19,7.122660000000008
4165,20160725,EGAS,7.12,7.133160000000008
4166,20160726,EGAS,7.21,7.149160000000009
4167,20160727,EGAS,7.22,7.160660000000009
4168,20160728,EGAS,7.17,7.1711600000000075
4169,20160729,EGAS,7.1,7.176660000000007
4170,20160801,EGAS,7.15,7.180160000000006
4171,20160802,EGAS,7.188,7.180560000000005
4172,20160803,EGAS,7.18,7.1794000000000056
4173,20160804,EGAS,7.19,7.178400000000005
4174,20160805,EGAS,7.215,7.180650000000005
4175,20160808,EGAS,7.32,7.187650000000005
4176,20160809,EGAS,7.3075,7.195525000000005
4177,20160810,EGAS,7.32,7.206025000000004
4178,20160811,EGAS,7.4,7.219025000000005
4179,20160812,EGAS,7.37,7.228525000000005
4180,20160815,EGAS,7.42,7.239025000000003
4181,20160816,EGAS,7.39,7.245525000000003
4182,20160817,EGAS,7.43,7.254025000000004
4183,20160818,EGAS,7.5,7.269525000000004
4184,20160819,EGAS,7.54,7.287025000000004
4185,20160822,EGAS,7.57,7.309525000000003
4186,20160823,EGAS,7.52,7.325025000000004
4187,20160824,EGAS,7.43,7.335525000000004
4188,20160825,EGAS,7.46,7.350025000000005
4189,20160826,EGAS,7.46,7.368025000000006
4190,20160829,EGAS,7.46,7.383525000000006
4191,20160830,EGAS,7.41,7.394625000000007
4192,20160831,EGAS,7.36,7.403625000000007
4193,20160901,EGAS,7.44,7.416125000000006
4194,20160902,EGAS,7.46,7.428375000000007
4195,20160906,EGAS,7.45,7.434875000000007
4196,20160907,EGAS,7.4,7.439500000000007
4197,20160908,EGAS,7.49,7.4480000000000075
4198,20160909,EGAS,7.59,7.457500000000008
4199,20160912,EGAS,7.58,7.468000000000008
4200,20160913,EGAS,7.62,7.478000000000009
4201,20160914,EGAS,7.7,7.493500000000009
4202,20160915,EGAS,7.7,7.507000000000008
4203,20160916,EGAS,7.92,7.528000000000008
4204,20160919,EGAS,7.85,7.543500000000007
4205,20160920,EGAS,7.88,7.559000000000007
4206,20160921,EGAS,7.89,7.577500000000006
4207,20160922,EGAS,7.89,7.600500000000006
4208,20160923,EGAS,7.89,7.622000000000004
4209,20160926,EGAS,7.86,7.642000000000005
4210,20160927,EGAS,7.66,7.652000000000004
4211,20160928,EGAS,7.65,7.664000000000004
4212,20160929,EGAS,7.68,7.680000000000004
4213,20160930,EGAS,7.67,7.691500000000003
4214,20161003,EGAS,7.54,7.695500000000003
4215,20161004,EGAS,7.5,7.698000000000003
4216,20161005,EGAS,7.7,7.713000000000003
4217,20161006,EGAS,7.58,7.717500000000003
4218,20161007,EGAS,7.68,7.722000000000003
4219,20161010,EGAS,12.65,7.975500000000002
4220,20161011,EGAS,12.58,8.223500000000003
4221,20161012,EGAS,12.56,8.466500000000003
4222,20161013,EGAS,12.52,8.707500000000005
4223,20161014,EGAS,12.54,8.938500000000005
4224,20161017,EGAS,12.35,9.163500000000004
4225,20161018,EGAS,12.4,9.389500000000005
4226,20161019,EGAS,12.45,9.617500000000005
4227,20161020,EGAS,12.35,9.840500000000006
4228,20161021,EGAS,12.35,10.063500000000007
4229,20161024,EGAS,12.35,10.288000000000006
4230,20161025,EGAS,12.5,10.530000000000005
4231,20161026,EGAS,12.4,10.767500000000005
4232,20161027,EGAS,12.4,11.003500000000006
4233,20161028,EGAS,12.325,11.236250000000005
4234,20161031,EGAS,12.35,11.476750000000006
4235,20161101,EGAS,12.35,11.719250000000006
4236,20161102,EGAS,12.3,11.949250000000006
4237,20161103,EGAS,12.5,12.195250000000005
4238,20161104,EGAS,12.49,12.435750000000004
4239,20161107,EGAS,12.4,12.423250000000003
4240,20161108,EGAS,12.4,12.414250000000003
4241,20161109,EGAS,12.45,12.408750000000003
4242,20161110,EGAS,12.55,12.410250000000003
4243,20161111,EGAS,12.55,12.410750000000004
4244,20161114,EGAS,12.65,12.425750000000004
4245,20161115,EGAS,12.5,12.430750000000005
4246,20161116,EGAS,12.6,12.438250000000005
4247,20161117,EGAS,12.55,12.448250000000005
4248,20161118,EGAS,12.6,12.460750000000006
4249,20161121,EGAS,12.6,12.473250000000005
4250,20161122,EGAS,12.65,12.480750000000006
4251,20161123,EGAS,12.6,12.490750000000007
4252,20161125,EGAS,12.6,12.500750000000007
4253,20161128,EGAS,12.6,12.514500000000007
4254,20161129,EGAS,12.5,12.522000000000007
4255,20161130,EGAS,12.5,12.52950000000001
4256,20161201,EGAS,12.45,12.53700000000001
4257,20161202,EGAS,12.5,12.53700000000001
4258,20161205,EGAS,12.45,12.535000000000007
4259,20161206,EGAS,12.6,12.545000000000009
4260,20161207,EGAS,12.65,12.557500000000008
4261,20161208,EGAS,12.6,12.565000000000008
4262,20161209,EGAS,12.65,12.570000000000007
4263,20161212,EGAS,12.65,12.575000000000006
4264,20161213,EGAS,12.65,12.575000000000005
4265,20161214,EGAS,12.55,12.577500000000004
4266,20161215,EGAS,12.5,12.572500000000003
4267,20161216,EGAS,12.4,12.565000000000003
4268,20161219,EGAS,12.5,12.560000000000004
4269,20161220,EGAS,12.6,12.560000000000004
4270,20161221,EGAS,12.55,12.555000000000003
4271,20161222,EGAS,12.55,12.552500000000002
4272,20161223,EGAS,12.55,12.55
4273,20161227,EGAS,12.6,12.55
4274,20161228,EGAS,12.55,12.5525
4275,20161229,EGAS,12.55,12.555000000000001
4276,20161230,EGAS,12.55,12.560000000000002
4277,20170103,EGAS,12.6,12.565000000000003
4278,20170104,EGAS,12.55,12.570000000000004
4279,20170105,EGAS,12.7,12.575000000000005
4280,20170106,EGAS,12.7,12.577500000000004
4281,20170109,EGAS,12.6,12.577500000000004
4282,20170110,EGAS,12.75,12.582500000000003
4283,20170111,EGAS,12.7,12.585000000000004
4284,20170112,EGAS,12.65,12.585000000000004
4285,20170113,EGAS,12.65,12.590000000000003
4286,20170117,EGAS,12.6,12.595000000000004
4287,20170118,EGAS,12.6499,12.607495000000004
4288,20170119,EGAS,12.65,12.614995000000004
4289,20170120,EGAS,12.65,12.617495000000003
4290,20170123,EGAS,12.7,12.624995000000004
4291,20170124,EGAS,12.65,12.629995000000003
4292,20170125,EGAS,12.7,12.637495000000001
4293,20170126,EGAS,12.7,12.642495
4294,20170127,EGAS,12.7,12.649995
4295,20170130,EGAS,12.65,12.654995
4296,20170131,EGAS,12.65,12.659994999999999
4297,20170201,EGAS,12.65,12.662494999999996
4298,20170202,EGAS,12.7,12.669994999999997
4299,20170203,EGAS,12.65,12.667494999999997
4300,20170206,EGAS,12.65,12.664994999999996
4301,20170207,EGAS,12.65,12.667494999999995
4302,20170208,EGAS,12.6,12.659994999999995
4303,20170209,EGAS,12.6,12.654994999999996
4304,20170210,EGAS,12.65,12.654994999999996
4305,20170213,EGAS,12.55,12.649994999999993
4306,20170214,EGAS,12.6,12.649994999999993
4307,20170215,EGAS,12.65,12.649999999999995
4308,20170216,EGAS,12.6,12.647499999999996
4309,20170217,EGAS,12.65,12.647499999999996
4310,20170221,EGAS,12.6,12.642499999999995
4311,20170222,EGAS,12.7,12.644999999999994
4312,20170223,EGAS,12.65,12.642499999999995
4313,20170224,EGAS,12.65,12.639999999999995
4314,20170227,EGAS,12.7,12.639999999999995
4315,20170228,EGAS,12.65,12.639999999999993
4316,20170301,EGAS,12.65,12.639999999999993
4317,20170302,EGAS,12.65,12.639999999999993
4318,20170303,EGAS,12.65,12.637499999999994
4319,20170306,EGAS,12.75,12.642499999999995
4320,20170307,EGAS,12.7,12.644999999999994
4321,20170308,EGAS,12.7,12.647499999999996
4322,20170309,EGAS,12.7,12.652499999999996
4323,20170310,EGAS,12.65,12.654999999999998
4324,20170313,EGAS,12.55,12.649999999999995
4325,20170314,EGAS,12.6,12.652499999999995
4326,20170315,EGAS,12.6,12.652499999999996
4327,20170316,EGAS,12.6,12.649999999999995
4328,20170317,EGAS,12.7,12.654999999999998
4329,20170320,EGAS,12.65,12.654999999999998
4330,20170321,EGAS,12.7,12.659999999999998
4331,20170322,EGAS,12.65,12.657499999999999
4332,20170323,EGAS,12.7,12.659999999999998
4333,20170324,EGAS,12.65,12.659999999999998
4334,20170327,EGAS,12.65,12.657499999999999
4335,20170328,EGAS,12.61,12.6555
4336,20170329,EGAS,12.625,12.654250000000001
4337,20170330,EGAS,12.6,12.65175
4338,20170331,EGAS,12.7,12.654250000000001
4339,20170403,EGAS,12.65,12.64925
4340,20170404,EGAS,12.6,12.644250000000003
4341,20170405,EGAS,12.65,12.641750000000002
4342,20170406,EGAS,12.61,12.637250000000003
4343,20170407,EGAS,12.6,12.634750000000004
4344,20170410,EGAS,12.59,12.636750000000003
4345,20170411,EGAS,12.55,12.634250000000005
4346,20170412,EGAS,12.6,12.634250000000005
4347,20170413,EGAS,12.6,12.634250000000005
4348,20170417,EGAS,12.6,12.629250000000004
4349,20170418,EGAS,12.56,12.624750000000004
4350,20170419,EGAS,12.6,12.619750000000005
4351,20170420,EGAS,12.6,12.617250000000006
4352,20170421,EGAS,12.55,12.609750000000005
4353,20170424,EGAS,12.55,12.604750000000006
4354,20170425,EGAS,12.55,12.599750000000004
4355,20170426,EGAS,12.55,12.596750000000004
4356,20170427,EGAS,12.5,12.590500000000002
4357,20170428,EGAS,12.5,12.585500000000003
4358,20170501,EGAS,12.5,12.575500000000002
4359,20170502,EGAS,12.575,12.571750000000002
4360,20170503,EGAS,12.55,12.56925
4361,20170504,EGAS,12.6,12.56675
4362,20170505,EGAS,12.625,12.5675
4363,20170508,EGAS,12.65,12.57
4364,20170509,EGAS,12.65,12.573
4365,20170510,EGAS,12.625,12.57675
4366,20170511,EGAS,12.65,12.57925
4367,20170512,EGAS,12.65,12.581750000000001
4368,20170515,EGAS,12.68,12.58575
4369,20170516,EGAS,12.65,12.590250000000001
4370,20170517,EGAS,12.65,12.592749999999999
4371,20170518,EGAS,12.7,12.597750000000001
4372,20170519,EGAS,12.7,12.605250000000002
4373,20170522,EGAS,12.65,12.610249999999999
4374,20170523,EGAS,12.65,12.615249999999998
4375,20170524,EGAS,12.7,12.622749999999996
4376,20170525,EGAS,12.65,12.630249999999995
4377,20170526,EGAS,12.7,12.640249999999995
4378,20170530,EGAS,12.7,12.650249999999994
4379,20170531,EGAS,12.7,12.656499999999994
4380,20170601,EGAS,12.65,12.661499999999993
4381,20170602,EGAS,12.65,12.66399999999999
4382,20170605,EGAS,12.65,12.665249999999991
4383,20170606,EGAS,12.7,12.667749999999991
4384,20170607,EGAS,12.7,12.670249999999992
4385,20170608,EGAS,12.7,12.673999999999992
4386,20170609,EGAS,12.7,12.676499999999992
4387,20170612,EGAS,12.7,12.678999999999991
4388,20170613,EGAS,12.7501,12.682504999999992
4389,20170614,EGAS,12.75,12.687504999999991
4390,20170615,EGAS,12.7,12.690004999999992
4391,20170616,EGAS,12.7,12.690004999999994
4392,20170619,EGAS,12.8,12.695004999999995
4393,20170620,EGAS,12.85,12.705004999999996
4394,20170621,EGAS,12.85,12.715004999999994
4395,20170622,EGAS,12.9,12.725004999999996
4396,20170623,EGAS,12.85,12.735004999999997
4397,20170626,EGAS,12.9,12.745004999999997
4398,20170627,EGAS,12.9,12.755004999999997
4399,20170628,EGAS,12.9,12.765004999999997
